42.27996578848714, -71.11957901680977
42.27872704343813, -71.1205638789468
42.27610373824185, -71.12145025487011
42.273771819723535, -71.12135176865642
42.273771819723535, -71.1241093826401
42.27581225314571, -71.12558667584564
42.27413618767969, -71.1280488311882
42.272678703215874, -71.13031401410335
42.27428193427232, -71.13297314187332
42.271512691377616, -71.13257919701852
42.26874332681035, -71.13139736245408
42.265390775333415, -71.128442776043
42.26429751347708, -71.12686699662376
42.262912687910195, -71.12696548283746
42.26181938308199, -71.12617759312785
42.259924276470294, -71.12775337254708
42.25751886682313, -71.12932915196633
42.25810200486026, -71.13248071080481
42.260944725569644, -71.1362231869255
42.262475368253895, -71.1361247007118
42.262475368258144, -71.13602621515119
42.271148308258724, -71.14035960855409
42.273698945883766, -71.14035960855409
42.2718041963637, -71.14390511224738
42.26932636104527, -71.14508694681182
42.268670447156595, -71.14488997438441
42.266556900421506, -71.14469300195701
42.26502635682538, -71.14262479146926
42.26378731812715, -71.14154144311853
42.260580281362806, -71.14144295690483
42.23455351991887, -71.13642016001373
42.23098038133054, -71.1347458943808
42.22784460327107, -71.13070795961899
42.23054284025527, -71.12834429049013
42.232949278636106, -71.12479878679683
42.23455663636469, -71.12239508747662
42.23890001535563, -71.1262151126262
42.24058102574939, -71.12370099548656
42.24431186665621, -71.1162198178957
42.24786292778267, -71.10934841154301
42.25131782242825, -71.10973735907241
42.24834278557699, -71.10934841154301
42.252277481802956, -71.10960770989595
42.25554021446037, -71.10986700824888
42.259282552894476, -71.11375648354286
42.26139351762528, -71.1109042016606
42.260913759119354, -71.10792227060189
42.26110566295979, -71.10532928707258
42.25966636992026, -71.10338454942558
42.2615854200055, -71.1010508642492
42.26283277130595, -71.09819858175649
42.26494361717968, -71.09962472269761
42.26791787095745, -71.10260665375633
42.27453748043756, -71.10934841093254
42.27904609193053, -71.11660876501303
