42.29807244223417, -71.0874124957041
42.29504130938698, -71.08833783797361
42.29240117158366, -71.0794809905369
42.28829407057726, -71.07815907300903
42.28359991294084, -71.07644058022281
42.27734049200558, -71.072607019392
42.2736236666225, -71.07009537608904
42.27385300362719, -71.06780043674695
42.27113817414971, -71.0682433316573
42.26990293599441, -71.07841915297126
42.268418787595024, -71.0830571590399
42.26971741935549, -71.0894500863237
42.26694813685259, -71.09095703322049
42.26694813685259, -71.0951053201649
42.26329744381178, -71.09802033261234
42.26927119508307, -71.10418670509729
42.274277110778826, -71.10907282008719
42.279973039716666, -71.10558682270413
42.282229774811185, -71.09977682706567
42.285453541877544, -71.10369857412164
42.288784594550364, -71.10776557106854
42.29286758011814, -71.10210082532105
42.29190058113962, -71.09600032990069
42.29695030101618, -71.09106183360801
