42.36840877132479, -71.07041797945438
42.36856307275402, -71.06234257191753
42.35953580160935, -71.05224831240035
42.36023025312753, -71.04671387361432
42.34690573312377, -71.05576389933128
42.34502772612233, -71.06018448882253
42.34106571928781, -71.06286468873779
42.346288312301326, -71.06101987580911
42.34752314772324, -71.06850355089713
42.34772895126868, -71.07288933257664
42.34852643364322, -71.07198433000784
42.34803765532351, -71.07167105988789
42.34790902881823, -71.06805104961273
42.3488351337817, -71.06651950680403
42.35079019945373, -71.06714604704396
42.35001847026845, -71.0703135560347
42.35176770948639, -71.07083567290131
42.3524622468503, -71.06759854832835
42.3523593529103, -71.06453546271092
42.351073164447605, -71.0649183484131
42.35012136804059, -71.05976679532925
42.351922051786076, -71.05889660055158
42.352410799901364, -71.05792198240057
42.353259669173895, -71.05781755902726
42.35336256163998, -71.05934910183598
42.35274520431675, -71.05945352520929
42.35387702144371, -71.06220334070674
42.35439147703623, -71.06168122384015
42.35521459729745, -71.06324757445451
42.35794110597256, -71.06042814335414
42.358275480962085, -71.06154199266956
42.36107901672099, -71.06147237708174
42.36125905602232, -71.06397853804145
42.3641396147552, -71.06352603676098
42.36617135795116, -71.06554488864519
42.36786871328081, -71.07076605731125
42.36840877132479, -71.07041797945438
